time,x,y,z
22559,28.88184,-34.60846,-24.99847
22610,30.29327,-35.05249,-25.00610
22658,30.41992,-34.80225,-25.21667
22712,30.67627,-34.69391,-25.00763
22758,30.13763,-34.66034,-25.07019
22809,30.97534,-34.80835,-25.57220
22858,29.54407,-34.19189,-26.45721
22909,29.94537,-34.62067,-26.35803
22959,30.03235,-34.34143,-26.42822
23012,30.97382,-34.14612,-26.77612
23060,30.06287,-33.74634,-26.56555
23109,29.65698,-33.46710,-27.39410
23159,28.85132,-33.68835,-27.19116
23210,28.68805,-33.60138,-26.77155
23259,28.16162,-33.84857,-26.72272
23309,27.93427,-34.01642,-27.20642
23366,28.71857,-34.47266,-27.17438
23407,28.09296,-34.01947,-28.32642
23458,28.27301,-34.59015,-26.67694
23509,28.84827,-34.72748,-26.79443
23560,30.02014,-35.10284,-26.09711
23608,29.74091,-35.16083,-25.28992
23660,29.67682,-35.03418,-24.83063
23709,29.78821,-34.92737,-25.26245
23759,30.34973,-35.40039,-25.63171
23810,29.73938,-34.99756,-26.59607
23858,29.49677,-34.72900,-27.20337
23909,29.73633,-34.68781,-26.57166
23958,29.50439,-34.27429,-27.00348
24009,29.80042,-34.08051,-26.89667
24059,29.98657,-33.76312,-26.93024
24108,27.78931,-33.08563,-28.97644
24158,27.82135,-33.15430,-27.90833
24208,28.31879,-33.23059,-28.39508
24257,26.90582,-33.79364,-27.29950
24308,28.13416,-34.21021,-27.15759
24359,27.44904,-34.06525,-26.57166
24413,27.07062,-34.07440,-27.75269
24457,26.59607,-33.97827,-26.94397
24508,27.37885,-34.79156,-24.38812
24558,28.80096,-35.05096,-24.22333
24609,29.46167,-35.02655,-23.80066
24659,29.97742,-35.31342,-23.44055
24709,30.01862,-35.26459,-24.18671
24758,30.64117,-35.20966,-24.27521
24810,30.73730,-35.12726,-24.93439
24858,31.93054,-35.36224,-24.57275
24909,30.90820,-34.95331,-24.54071
24959,30.95551,-35.02502,-25.23193
25009,30.36652,-34.64050,-25.91858
25060,29.90875,-34.75037,-25.56000
25110,28.64532,-34.10797,-26.77917
25158,28.25775,-34.19189,-26.79596
25209,29.02374,-34.44672,-25.66681
25259,29.47693,-34.64203,-26.14288
25309,28.59039,-34.41162,-26.93939
25358,29.04510,-34.76868,-26.10779
25422,29.13971,-34.88159,-26.15204
25458,28.72467,-34.67560,-25.81787
25509,28.20129,-34.50012,-25.66071
25559,29.01764,-34.82971,-25.17700
25609,28.68195,-34.91211,-25.79956
25659,29.01306,-35.28442,-25.97809
25710,29.23126,-34.75952,-26.21307
25758,28.02734,-34.59167,-26.70898
25810,29.20990,-34.78088,-26.48773
25858,28.60413,-34.42230,-26.75476
25909,29.03442,-34.75952,-26.24664
25959,28.84979,-34.69391,-26.10168
26009,29.02832,-34.64203,-25.65308
26059,29.03137,-34.99146,-25.67596
26108,28.37830,-34.51843,-26.54877
26158,28.14789,-34.60999,-26.39008
26208,27.74506,-34.64661,-25.94757
26259,27.71301,-34.88770,-26.43738
26309,27.10419,-34.45435,-26.06049
26359,26.67847,-34.78546,-24.67041
26418,26.58691,-34.71527,-24.57733
26458,26.71814,-34.85718,-24.15771
26509,26.02081,-34.27277,-24.94507
26558,27.80151,-34.92737,-24.58801
26608,27.96021,-35.24323,-24.48273
26658,28.76129,-35.28595,-24.80469
26708,27.50092,-35.03418,-26.04370
26758,26.67236,-34.27429,-25.95520
26809,27.41394,-34.27124,-26.41602
26858,27.28882,-34.21326,-26.13525
26909,29.70123,-34.39789,-25.01678
26958,29.44489,-34.46808,-25.22736
27010,29.25262,-34.35974,-24.53003
27059,29.63715,-34.61761,-25.27466
27109,27.29187,-33.63495,-26.63879
27159,27.89459,-33.94928,-26.42212
27210,28.11127,-33.92639,-26.11237
27257,26.52588,-33.26874,-27.08282
27307,24.96185,-32.74231,-27.81372
27358,25.21210,-32.47223,-28.30963
27414,25.21362,-32.28760,-26.93481
27458,24.00360,-32.11365,-27.52228
27509,23.26660,-31.33850,-29.47693
27558,23.34137,-31.90765,-27.26593
27609,23.49701,-32.10754,-27.16980
27658,23.17505,-31.70166,-27.50244
27709,22.92023,-31.50177,-27.63977
27759,23.05756,-31.49261,-27.74200
27809,22.89276,-31.51703,-28.00751
27858,23.85712,-31.49719,-28.06702
27910,24.65668,-31.07605,-28.32947
27959,24.25690,-30.52979,-29.03900
28010,23.60077,-29.74396,-30.53589
28058,21.59882,-28.76282,-31.17981
28109,19.29169,-26.88446,-32.51801
28159,17.97028,-25.66223,-33.08105
28211,15.30304,-23.23303,-34.57489
28258,13.36670,-21.30127,-34.82666
28311,10.48584,-18.63861,-34.56573
28358,8.51440,-16.56799,-33.94623
28409,6.67877,-15.33508,-33.59985
