time,x,y,z
32608,0.48532,-0.07898,-0.53925
32658,0.35681,-0.00169,-0.72499
32709,0.21109,0.15462,-0.71405
32760,0.11009,0.07857,-0.59460
32809,-0.17918,0.04408,-0.23819
32858,-0.13364,0.15335,0.18512
32908,-0.11287,-0.02530,0.59334
32960,-0.14801,0.11302,0.27695
33011,-0.05193,-0.07921,0.16429
33059,-0.20938,0.20099,0.00444
33108,0.12880,-0.00769,-0.51599
33159,0.33530,-0.09705,-0.07388
33211,-0.01981,-0.08623,-0.35529
33258,0.06645,-0.18369,-0.48119
33310,0.00182,-0.02325,-0.53989
33359,-0.03976,-0.08710,-0.66545
33409,-0.21638,-0.13087,-0.55927
33458,-0.33665,0.05974,-0.15013
33510,-0.30556,-0.05643,0.40265
33567,-0.43228,-0.03772,0.74960
33609,-0.31218,-0.06166,0.67111
33658,-0.24648,-0.05269,0.73305
33710,-0.07326,-0.09955,1.07468
33758,-0.00171,-0.01181,0.65961
33808,-0.03677,-0.13533,0.57373
33859,0.26089,-0.07790,0.13570
33909,0.07317,0.05690,0.11591
33959,0.13248,0.06282,-0.09251
34010,0.08385,0.03406,-0.15485
34058,0.03175,-0.02817,0.00163
34109,-0.04637,0.06494,0.18903
34158,-0.24051,0.23141,0.23454
34210,0.04767,-0.10207,0.57642
34259,0.04842,-0.16199,0.40891
34309,-0.09552,-0.05952,-0.12759
34359,0.31232,-0.22072,0.11452
34410,0.11151,-0.15639,-0.12236
34458,0.06200,-0.04008,-0.12877
34509,0.25827,-0.08606,-0.08705
34562,0.25444,-0.00328,-0.24126
34607,0.23735,0.02698,-0.35365
34659,0.18825,0.02704,-0.40865
34710,-0.11896,0.03885,-0.02979
34762,-0.10600,-0.10115,0.21988
34811,0.08255,-0.06386,0.56343
34858,0.32843,-0.03690,0.60574
34910,0.12094,-0.02710,0.17557
34958,0.11986,0.18349,0.03732
35010,0.36610,-0.11443,0.10175
35058,0.09178,-0.10417,-0.18857
35108,-0.21619,0.26099,-0.44928
35158,-0.05719,-0.22147,-0.13921
35208,-0.42461,0.21078,-0.08171
35259,-0.16241,-0.08797,-0.00621
35310,-0.15718,-0.17589,-0.07729
35359,-0.47166,0.28018,-0.05310
35410,-0.36649,0.03755,0.06003
35459,-0.48267,0.26736,0.14262
35509,-0.23399,-0.00607,0.14580
35566,-0.18878,-0.02225,0.16182
35609,-0.04640,0.03903,0.51414
35658,0.14479,0.05751,0.55829
35708,0.29314,-0.14960,0.36049
35758,0.32430,-0.03679,0.18747
35808,0.39355,-0.08041,0.26262
35859,0.33287,0.08400,0.07536
35909,0.68657,-0.06923,-0.09309
35958,0.56972,-0.03401,-0.24249
36009,0.34625,0.04259,-0.52989
36058,0.10414,0.11510,-0.40565
36108,0.00856,0.01230,-0.30978
36159,-0.17999,0.04425,-0.19827
36210,-0.14020,-0.04073,-0.04248
36259,-0.22879,-0.08328,-0.02618
36309,-0.17131,0.03838,0.09628
36358,-0.20013,0.02042,0.17703
36408,-0.12466,-0.03508,0.19791
36459,0.01877,0.03891,0.17851
36509,0.04387,-0.07248,0.21550
36565,0.09241,0.01038,0.31372
36610,0.18799,0.00854,0.47983
36658,0.21265,0.09735,0.40276
36709,0.48239,0.03021,0.25159
36759,0.57936,-0.04005,-0.18655
36809,0.62627,0.09476,-0.58571
36859,0.58969,-0.15953,-0.67064
36909,0.47072,0.08093,-0.91492
36959,0.35806,0.06415,-0.88728
37009,0.09698,-0.05069,-0.99811
37059,0.04640,-0.02486,-0.69185
37108,-0.06958,-0.11870,-0.52974
37160,-0.12477,-0.23624,-0.33772
37211,-0.26349,-0.23981,-0.55678
37258,-0.33376,-0.24884,-0.49506
37311,-0.35254,-0.19743,-0.39598
37358,-0.44879,-0.14171,-0.35254
37409,-0.46559,-0.17755,-0.30487
37459,-0.41573,-0.12073,-0.00439
37509,-0.53050,-0.14632,0.50272
