time,x,y,z
35909,5.68596,1.05554,0.52142
35958,7.21468,-1.24431,5.54910
36008,3.47447,-0.62503,9.03397
36057,0.67757,1.34053,8.93602
36107,1.94324,1.80209,6.25690
36158,-2.63101,-1.85976,17.45207
36209,-2.32881,-0.80730,15.97864
36258,-0.48613,0.27174,9.81499
36309,4.70305,1.84349,10.02438
36358,2.23297,-0.69678,11.26616
36408,1.62195,-1.24942,12.90681
36458,1.04973,-1.61867,9.01425
36508,4.13876,0.97441,8.60291
36562,2.44781,-1.43977,10.32813
36609,3.58557,0.59340,4.24765
36658,-4.58250,0.38477,19.01944
36709,1.51796,-2.22842,12.09564
36759,1.33084,-1.86967,10.39902
36809,-0.43451,2.30389,9.28806
36859,0.20714,-0.41695,4.31366
36909,7.45837,-1.50706,2.23828
36959,0.85252,-1.07236,16.50558
37009,8.01001,6.53398,8.04453
37058,-1.15079,-0.07222,13.90814
