time,x,y,z
81496,-4.63071,0.12352,10.24065
81546,4.10350,0.06630,10.15623
81597,0.70731,1.33162,13.24820
81647,-3.80437,0.23381,19.13062
81697,4.24843,-1.37437,-1.45625
81747,2.31648,-0.39157,6.73538
81797,1.82860,0.74550,10.07137
81846,5.14101,-2.52164,5.83023
81897,8.37965,0.38274,9.54826
81946,1.96613,0.76767,6.69255
81997,5.08449,2.21156,10.98158
82046,-2.55847,-1.54054,11.67369
82097,2.59698,0.85583,7.61526
82147,-4.15945,0.70114,13.43253
82196,-2.46365,1.01009,12.68633
82246,-0.86609,1.44789,15.58612
82301,-0.17273,-1.05362,11.41161
82346,0.21817,1.65192,8.83458
82396,3.38507,-0.57309,8.53061
82446,0.68222,1.24542,12.55841
82496,-0.86949,-0.12018,12.09459
82546,2.72050,-4.95773,6.36995
82596,-8.99019,-0.38554,22.87712
82647,-1.87387,-1.11948,9.29846
82697,-0.77094,3.02574,8.97215
82746,-4.70122,3.73262,11.05466
82796,-3.95738,0.25783,9.47562
82847,-0.76035,-3.58849,19.91051
82896,3.62991,-0.47023,5.54875
82946,6.55899,2.28148,-0.16194
82996,-1.83887,3.29582,7.97545
83046,-7.12151,3.63647,14.77809
83096,-10.95090,-1.65990,24.82188
83146,-8.15298,-0.85025,14.68285
83196,-3.12175,0.41870,14.78691
83247,-9.95425,2.25026,14.22310
83300,-3.10596,2.55441,15.63426
83346,2.79565,1.87025,3.90979
83396,2.60201,4.43738,7.40921
83447,-0.94386,0.48441,5.74059
83497,7.67479,3.71971,0.56105
83547,-5.34708,3.32443,20.53975
83596,-7.42577,-3.60803,5.71342
83646,9.19470,1.00456,-5.31743
83697,16.42517,5.39590,-9.64163
83747,-29.14278,-0.31198,36.96609
83797,-14.22557,0.07890,19.83882
83846,0.52133,-1.10536,14.16852
83897,-5.61108,-1.69649,13.38023
83947,1.99083,-1.04636,6.22491
83997,16.91322,-2.06789,8.88867
84046,4.79887,-0.90210,7.22527
84098,-3.38112,-3.16176,11.20592
84147,-9.01187,-0.70818,21.13464
84198,-4.66922,1.31221,11.14911
84246,0.76419,0.05084,10.14578
84305,-5.31712,6.00049,11.37845
84346,5.31313,2.44206,3.81345
84396,6.48262,1.60794,3.10852
84447,4.89209,3.27415,10.25801
84496,1.28877,1.53375,11.45744
