time,x,y,z
28889,45.34454,-33.47473,-29.67072
28941,44.17267,-33.33435,-29.75006
28990,44.58923,-33.16193,-28.67584
29051,46.14868,-32.95288,-27.85797
29089,47.34955,-31.52618,-29.69666
29139,49.50867,-30.90363,-27.27661
29190,51.09406,-30.51605,-27.39868
29241,53.14178,-29.64325,-27.07367
29290,53.45001,-28.83911,-27.98157
29340,54.28619,-28.25775,-27.70233
29389,55.30243,-26.92413,-28.13568
29439,55.28107,-25.66833,-29.47235
29490,57.04498,-24.69025,-29.04510
29539,57.02209,-23.01025,-30.31921
29590,56.76575,-22.92480,-30.49469
29640,56.63300,-23.51074,-31.74133
29689,55.45654,-23.48175,-31.90460
29740,54.16870,-24.55902,-32.49207
29791,53.20129,-24.80621,-33.15887
29839,53.15704,-24.76807,-33.76007
29891,53.22266,-24.43390,-33.46405
29940,53.20129,-24.37744,-33.74329
29990,53.28979,-24.33014,-33.84552
30039,52.90680,-23.95325,-34.35822
30095,53.14636,-23.32764,-34.92584
30138,50.96893,-22.43042,-37.96082
30189,51.66016,-23.43903,-36.03210
30239,51.30310,-23.31390,-36.25183
30288,49.03564,-23.70453,-37.47711
30338,48.89984,-23.98071,-38.05084
30390,48.17810,-24.42169,-38.06915
30439,46.44165,-23.56415,-39.73999
30489,45.84351,-23.68011,-39.32495
30539,45.11261,-24.18976,-39.47754
30589,44.77539,-24.28131,-38.15460
30639,43.46619,-24.95117,-39.60266
30690,42.17072,-24.67499,-40.00854
30739,40.42664,-25.05341,-40.06195
30790,38.69019,-25.12970,-39.95361
30839,37.12769,-25.37689,-40.16724
30890,35.52246,-25.43640,-40.89966
30939,33.25958,-25.21667,-41.29028
30990,31.25458,-24.77570,-41.43372
31040,28.83606,-24.85962,-41.37573
31089,27.90070,-24.98016,-41.58936
31143,26.79749,-25.00916,-41.42914
31189,25.05341,-25.03815,-42.06390
31239,23.46191,-24.76807,-41.24756
31290,22.12982,-24.30878,-41.47797
31339,19.30389,-22.84393,-41.36658
31390,16.90369,-21.90094,-41.52069
31439,14.49738,-20.53070,-41.65955
31490,12.58087,-20.32013,-39.98718
31540,10.39124,-19.58160,-39.95514
31590,8.93707,-19.95544,-39.37836
31640,8.48541,-20.14618,-38.96790
31690,7.35168,-19.38324,-38.39874
31740,4.97284,-17.95807,-38.17291
31791,3.07922,-14.28833,-38.13324
31840,1.39465,-12.24518,-38.22479
31889,-0.16937,-10.15320,-36.01074
31940,-1.44501,-9.12170,-36.00769
31990,-2.81830,-8.90961,-34.22852
32041,-3.30505,-10.69794,-32.63855
32089,-4.55170,-11.50665,-31.30341
32139,-4.93774,-12.55493,-31.48346
32194,-5.44586,-12.46643,-31.78406
32239,-7.47833,-9.41620,-33.08105
32289,-6.26678,-8.56323,-29.64935
32339,-6.70776,-8.02917,-28.96729
32392,-6.51855,-9.14612,-27.92816
32439,-7.81403,-10.21881,-27.96021
32489,-8.52661,-12.98828,-26.33362
32539,-6.84204,-16.27045,-25.18311
32589,-5.54199,-18.35785,-25.71564
32641,-4.94690,-20.17059,-25.25177
32690,-4.33502,-20.84198,-24.96338
32739,-4.07257,-21.00830,-24.73602
32789,-2.83966,-21.12274,-23.82965
32840,-2.50854,-21.88568,-22.77679
32890,-2.61536,-22.76917,-22.43042
32940,-2.23389,-23.60687,-22.02454
32990,-1.32599,-25.08850,-21.18683
33042,0.16632,-27.02332,-20.39795
33089,1.61591,-29.04053,-19.55566
33139,4.97437,-32.39136,-18.08319
33198,6.70166,-33.66547,-16.61530
33239,8.56934,-35.39276,-15.30914
33290,10.41107,-36.40747,-14.19067
33339,12.70905,-37.50305,-13.50861
33390,17.63000,-39.17999,-11.55548
33441,20.04089,-39.67285,-10.50720
33490,24.71619,-40.53497,-10.40039
33540,30.49316,-41.02478,-9.08966
33589,33.58917,-40.96069,-9.83429
33641,36.18469,-40.54718,-10.71320
33690,36.38306,-40.46478,-11.93390
33739,36.31744,-39.97955,-14.04724
33789,35.64148,-39.71558,-15.92255
33840,35.78644,-39.51416,-17.19513
33889,35.42175,-39.34174,-18.15796
33940,35.69946,-38.89923,-18.90106
33991,35.95276,-39.17389,-18.80341
34042,35.65826,-38.85803,-20.75195
34089,33.53271,-38.54828,-21.89636
34139,31.57501,-38.67950,-22.83630
34190,30.29327,-38.41400,-23.05603
34244,28.96576,-38.07526,-23.23151
34289,27.96326,-37.75635,-23.61145
34339,26.38550,-37.06360,-24.49188
34390,31.46362,-38.56506,-20.38422
34439,33.49915,-38.45520,-19.72656
34488,38.36212,-37.73193,-18.72559
34538,43.71643,-36.50208,-18.20526
34590,48.19794,-35.20355,-18.98041
34640,51.73798,-33.01849,-19.85474
34690,52.56805,-31.88019,-22.16034
34739,52.83661,-30.76935,-24.19891
