time,x,y,z
37142,2.27155,2.42752,10.05647
37186,2.82777,2.38904,10.06416
37236,6.45700,-0.29288,15.95721
37287,-1.79878,-2.59497,9.52267
37336,0.94186,-1.59839,9.96663
37386,2.13718,-1.67967,11.00571
37436,3.79274,-2.65167,10.65773
37490,4.06845,-1.79181,12.99271
37536,0.57851,-2.43961,19.16518
37585,1.17506,0.63719,8.75063
37636,1.95679,-0.25549,5.27415
37686,-1.13336,1.73509,15.71954
37740,7.86153,3.17050,16.13231
37785,3.87062,0.45932,9.80269
37836,0.36176,-0.35432,11.17709
37886,4.50185,0.03514,11.99599
37938,8.71643,-1.04256,7.56448
37986,5.97668,-2.09224,7.56787
38040,1.13416,-0.43625,9.14531
38086,4.30829,-0.01698,6.08533
38136,3.98969,1.50534,8.90176
38202,6.10983,3.32251,6.25917
38235,1.57828,-0.56473,7.52959
38285,0.66039,0.47406,11.52904
38335,4.31822,2.62363,-1.76460
38385,-0.77914,2.16603,7.21008
38435,2.78674,0.06320,6.59651
38486,3.66776,-1.74065,10.44003
38535,3.83142,-0.50739,4.10481
38586,1.59279,-2.03044,11.53337
38636,7.18309,-0.28929,7.64680
38686,-0.17166,-1.20482,11.31525
38736,-0.86465,1.58560,10.76442
38787,5.67717,0.95093,3.93405
38836,7.59036,2.14072,0.33618
38886,-11.88904,18.34494,-13.20047
38935,0.70888,0.35323,6.71483
38986,-1.00861,0.39928,12.97585
39036,7.51039,1.35301,4.83022
39086,2.67172,0.00706,6.15005
39136,-5.95424,5.21753,9.72284
39186,1.41750,0.22549,11.86388
39243,-3.43365,-1.32037,13.96346
39286,0.08693,-1.41351,14.56145
39336,2.82130,0.47208,10.78996
39391,-1.75090,0.16994,10.11276
39435,6.30649,0.98886,9.27229
39485,2.71465,1.17081,6.20700
39535,-4.31546,-1.33762,13.93777
39586,-2.11423,-1.39201,10.41298
39635,6.12639,-0.42406,8.91374
39686,3.75780,0.54361,7.68652
39739,2.79646,-0.04391,6.26260
39786,0.68312,-0.52119,9.60963
39836,0.97427,-2.67368,9.13715
39886,3.50729,0.02063,5.39279
39938,1.96075,1.29184,11.59038
39986,0.43173,0.79135,15.00209
40036,3.99287,1.77747,7.31171
40086,-0.07405,-0.76773,14.01704
40135,1.42117,0.20543,10.30830
40186,4.76523,-0.35939,9.11920
40236,-2.01277,-1.01901,15.00557
40304,0.06340,-1.08861,16.02179
40336,1.77708,-1.09494,9.30188
40386,-3.49103,-0.55321,5.10013
40436,1.93903,2.29216,9.10437
40486,2.23692,-0.00781,14.93996
40536,-1.08237,-0.93124,7.77737
40585,-1.46448,0.00002,15.47197
40635,4.59427,0.53534,8.49130
40686,-0.51852,-0.64714,13.33296
40735,2.81126,0.50961,10.08737
40787,3.48843,0.96526,11.06870
40836,2.70450,0.05531,9.41992
40886,-0.81239,-1.08673,8.30080
40936,3.17880,-0.04909,10.18678
40987,2.22404,0.89809,8.75778
41037,-0.02911,0.00674,9.68039
41086,-1.10480,0.41862,11.84085
41136,-0.70589,2.60844,12.50916
41186,0.94022,0.32944,9.95168
41236,0.72737,-0.27344,10.65135
41289,3.48897,1.92645,9.31042
41336,0.87608,-0.37502,10.02661
41387,2.68040,1.95226,8.29755
41436,2.32001,-1.10435,7.73650
41486,1.13835,0.80528,10.84726
41536,0.92914,0.94273,9.75577
41586,4.41417,1.94386,9.19481
41637,-0.62042,-3.23015,6.66112
41687,1.65929,-0.67613,9.40094
41736,3.36203,0.35956,8.28096
